scan_point,dihedral,close_range,mid_range,far_range,total,rmsd_atoms,rmsd_charges,path,x_c0,x_c1,x_c2,x_c3,x_c4,x_c5,y_c0,y_c1,y_c2,y_c3,y_c4,y_c5,z_c0,z_c1,z_c2,z_c3,z_c4,z_c5,q_c0,q_c1,q_c2,q_c3,q_c4,q_c5
water0_bi_2_2_1_new,new,3.699686932,1.944735165,1.140261149,2.615039779,0.3763668067418507,0.6343806004149714,/home/boittier/FDCM/water0_bi/water0_bi_2_2_1_new,0.1327380097750821,0.2338288158331229,0.3368020971987876,-0.3031296367908747,0.3285572375976506,0.0332657127720716,-0.4885572525502702,0.4490833936174006,-1.01046553958e-05,-2.207658383e-06,-2.801291613e-06,-2.84310959546e-05,-1.00434866775e-05,-1.17616668103e-05,0.0953789939131778,0.260983880696505,-0.1410096707989643,-0.0748222581586711,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water0_bi_1_1_2_new,new,1.253382626,0.6633056845,0.4023369638,0.8812808994,0.1582673020086463,0.22309393739523894,/home/boittier/FDCM/water0_bi/water0_bi_1_1_2_new,0.1327380097750821,0.2338288158331229,0.3368020971987876,-0.3031296367908747,0.3285572375976506,0.0332657127720716,-0.4885572525502702,0.4490833936174006,-1.01046553958e-05,-2.207658383e-06,-2.801291613e-06,-2.84310959546e-05,-1.00434866775e-05,-1.17616668103e-05,0.0953789939131778,0.260983880696505,-0.1410096707989643,-0.0748222581586711,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water0_bi_1_2_2_new,new,1.039257137,0.468158637,0.2649499701,0.7011407376,0.10796610071409576,0.15314134527392229,/home/boittier/FDCM/water0_bi/water0_bi_1_2_2_new,0.1327380097750821,0.2338288158331229,0.3368020971987876,-0.3031296367908747,0.3285572375976506,0.0332657127720716,-0.4885572525502702,0.4490833936174006,-1.01046553958e-05,-2.207658383e-06,-2.801291613e-06,-2.84310959546e-05,-1.00434866775e-05,-1.17616668103e-05,0.0953789939131778,0.260983880696505,-0.1410096707989643,-0.0748222581586711,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water0_bi_3_3_1_new,new,5.094769017,2.853880083,1.762505294,3.708831834,0.3998490175790009,0.684257379361537,/home/boittier/FDCM/water0_bi/water0_bi_3_3_1_new,0.1327380097750821,0.2338288158331229,0.3368020971987876,-0.3031296367908747,0.3285572375976506,0.0332657127720716,-0.4885572525502702,0.4490833936174006,-1.01046553958e-05,-2.207658383e-06,-2.801291613e-06,-2.84310959546e-05,-1.00434866775e-05,-1.17616668103e-05,0.0953789939131778,0.260983880696505,-0.1410096707989643,-0.0748222581586711,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water0_bi_3_2_1_new,new,4.445764536,2.430456321,1.467935154,3.195384412,0.3873341579065468,0.6463684239117394,/home/boittier/FDCM/water0_bi/water0_bi_3_2_1_new,0.1327380097750821,0.2338288158331229,0.3368020971987876,-0.3031296367908747,0.3285572375976506,0.0332657127720716,-0.4885572525502702,0.4490833936174006,-1.01046553958e-05,-2.207658383e-06,-2.801291613e-06,-2.84310959546e-05,-1.00434866775e-05,-1.17616668103e-05,0.0953789939131778,0.260983880696505,-0.1410096707989643,-0.0748222581586711,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water0_bi_2_3_2_new,new,1.309338063,0.5799354654,0.3220664224,0.8890161556,0.11315388522417849,0.15744353621064702,/home/boittier/FDCM/water0_bi/water0_bi_2_3_2_new,0.1327380097750821,0.2338288158331229,0.3368020971987876,-0.3031296367908747,0.3285572375976506,0.0332657127720716,-0.4885572525502702,0.4490833936174006,-1.01046553958e-05,-2.207658383e-06,-2.801291613e-06,-2.84310959546e-05,-1.00434866775e-05,-1.17616668103e-05,0.0953789939131778,0.260983880696505,-0.1410096707989643,-0.0748222581586711,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water0_bi_3_3_3_new,new,2.522316851,1.125782519,0.4529627029,1.703515339,0.37521106556602335,0.5820610083929466,/home/boittier/FDCM/water0_bi/water0_bi_3_3_3_new,0.1327380097750821,0.2338288158331229,0.3368020971987876,-0.3031296367908747,0.3285572375976506,0.0332657127720716,-0.4885572525502702,0.4490833936174006,-1.01046553958e-05,-2.207658383e-06,-2.801291613e-06,-2.84310959546e-05,-1.00434866775e-05,-1.17616668103e-05,0.0953789939131778,0.260983880696505,-0.1410096707989643,-0.0748222581586711,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water0_bi_3_3_2_new,new,1.71399414,0.8441792141,0.4949968451,1.201679609,0.1656725958330601,0.2336703772215494,/home/boittier/FDCM/water0_bi/water0_bi_3_3_2_new,0.1327380097750821,0.2338288158331229,0.3368020971987876,-0.3031296367908747,0.3285572375976506,0.0332657127720716,-0.4885572525502702,0.4490833936174006,-1.01046553958e-05,-2.207658383e-06,-2.801291613e-06,-2.84310959546e-05,-1.00434866775e-05,-1.17616668103e-05,0.0953789939131778,0.260983880696505,-0.1410096707989643,-0.0748222581586711,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water0_bi_1_2_1_new,new,3.15218867,1.591908155,0.9025709033,2.190216234,0.39335304253634007,0.6567956408367988,/home/boittier/FDCM/water0_bi/water0_bi_1_2_1_new,0.1327380097750821,0.2338288158331229,0.3368020971987876,-0.3031296367908747,0.3285572375976506,0.0332657127720716,-0.4885572525502702,0.4490833936174006,-1.01046553958e-05,-2.207658383e-06,-2.801291613e-06,-2.84310959546e-05,-1.00434866775e-05,-1.17616668103e-05,0.0953789939131778,0.260983880696505,-0.1410096707989643,-0.0748222581586711,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water0_bi_2_1_1_new,new,3.222869584,1.627438793,0.914851011,2.238708074,0.39335304253634007,0.6297448918276399,/home/boittier/FDCM/water0_bi/water0_bi_2_1_1_new,0.1327380097750821,0.2338288158331229,0.3368020971987876,-0.3031296367908747,0.3285572375976506,0.0332657127720716,-0.4885572525502702,0.4490833936174006,-1.01046553958e-05,-2.207658383e-06,-2.801291613e-06,-2.84310959546e-05,-1.00434866775e-05,-1.17616668103e-05,0.0953789939131778,0.260983880696505,-0.1410096707989643,-0.0748222581586711,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water0_bi_1_3_3_new,new,2.656430239,1.327281999,0.6925783922,1.843778461,0.3238017460011632,0.5179073752658626,/home/boittier/FDCM/water0_bi/water0_bi_1_3_3_new,0.1327380097750821,0.2338288158331229,0.3368020971987876,-0.3031296367908747,0.3285572375976506,0.0332657127720716,-0.4885572525502702,0.4490833936174006,-1.01046553958e-05,-2.207658383e-06,-2.801291613e-06,-2.84310959546e-05,-1.00434866775e-05,-1.17616668103e-05,0.0953789939131778,0.260983880696505,-0.1410096707989643,-0.0748222581586711,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water0_bi_2_1_3_new,new,2.632978572,1.35960897,0.7543110205,1.837165955,0.28509351524901433,0.5044855219152491,/home/boittier/FDCM/water0_bi/water0_bi_2_1_3_new,0.1327380097750821,0.2338288158331229,0.3368020971987876,-0.3031296367908747,0.3285572375976506,0.0332657127720716,-0.4885572525502702,0.4490833936174006,-1.01046553958e-05,-2.207658383e-06,-2.801291613e-06,-2.84310959546e-05,-1.00434866775e-05,-1.17616668103e-05,0.0953789939131778,0.260983880696505,-0.1410096707989643,-0.0748222581586711,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water0_bi_2_2_3_new,new,2.582145888,1.248521487,0.6312313094,1.770232229,0.2878837929627957,0.49098526943717835,/home/boittier/FDCM/water0_bi/water0_bi_2_2_3_new,0.1327380097750821,0.2338288158331229,0.3368020971987876,-0.3031296367908747,0.3285572375976506,0.0332657127720716,-0.4885572525502702,0.4490833936174006,-1.01046553958e-05,-2.207658383e-06,-2.801291613e-06,-2.84310959546e-05,-1.00434866775e-05,-1.17616668103e-05,0.0953789939131778,0.260983880696505,-0.1410096707989643,-0.0748222581586711,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water0_bi_2_3_1_new,new,4.426557291,2.42976677,1.477732052,3.186376382,0.3873341579065468,0.6702333335746379,/home/boittier/FDCM/water0_bi/water0_bi_2_3_1_new,0.1327380097750821,0.2338288158331229,0.3368020971987876,-0.3031296367908747,0.3285572375976506,0.0332657127720716,-0.4885572525502702,0.4490833936174006,-1.01046553958e-05,-2.207658383e-06,-2.801291613e-06,-2.84310959546e-05,-1.00434866775e-05,-1.17616668103e-05,0.0953789939131778,0.260983880696505,-0.1410096707989643,-0.0748222581586711,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water0_bi_1_1_3_new,new,2.602264642,1.362798933,0.7719874993,1.817454062,0.28820245497037256,0.5082164270398735,/home/boittier/FDCM/water0_bi/water0_bi_1_1_3_new,0.1327380097750821,0.2338288158331229,0.3368020971987876,-0.3031296367908747,0.3285572375976506,0.0332657127720716,-0.4885572525502702,0.4490833936174006,-1.01046553958e-05,-2.207658383e-06,-2.801291613e-06,-2.84310959546e-05,-1.00434866775e-05,-1.17616668103e-05,0.0953789939131778,0.260983880696505,-0.1410096707989643,-0.0748222581586711,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water0_bi_3_2_3_new,new,2.583110826,1.226581153,0.5883180712,1.769136749,0.3316341121254063,0.5429494183455468,/home/boittier/FDCM/water0_bi/water0_bi_3_2_3_new,0.1327380097750821,0.2338288158331229,0.3368020971987876,-0.3031296367908747,0.3285572375976506,0.0332657127720716,-0.4885572525502702,0.4490833936174006,-1.01046553958e-05,-2.207658383e-06,-2.801291613e-06,-2.84310959546e-05,-1.00434866775e-05,-1.17616668103e-05,0.0953789939131778,0.260983880696505,-0.1410096707989643,-0.0748222581586711,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water0_bi_3_1_3_new,new,2.696071725,1.385998553,0.7599023516,1.888610335,0.3238017460011632,0.5489672715516504,/home/boittier/FDCM/water0_bi/water0_bi_3_1_3_new,0.1327380097750821,0.2338288158331229,0.3368020971987876,-0.3031296367908747,0.3285572375976506,0.0332657127720716,-0.4885572525502702,0.4490833936174006,-1.01046553958e-05,-2.207658383e-06,-2.801291613e-06,-2.84310959546e-05,-1.00434866775e-05,-1.17616668103e-05,0.0953789939131778,0.260983880696505,-0.1410096707989643,-0.0748222581586711,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
